500206007,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48.0,48.0,48,48,48,48,48.0,48,48,48,48,48,48,48.0,48,48,48,48.0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48.0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48.0,48,48,48,48,48,48,48
500206008,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18.0,18,18,18,18,18.0,18,18,18,18,18,18,18.0,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18
500206009,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24.0,24.0,24,24,24,24,24.0,24,24,24,24,24,24,24.0,24,24,24,24.0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24.0,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24.0,24,24,24,24,24,24,24
500206010,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46.0,46.0,46,46,46,46,46.0,46,46,46,46,46,46,46.0,46,46,46,46.0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46.0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46.0,46,46,46,46,46,46,46
500206011,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56.0,56,56,56,56,56.0,56,56,56,56,56,56,56.0,56,56,56,56.0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56,56,56,56,56,56,56
500206012,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32.0,32,32,32,32,32.0,32,32,32,32,32,32,32.0,32,32,32,32.0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32,32,32,32,32,32,32
500206013,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56.0,56,56,56,56,56.0,56,56,56,56,56,56,56.0,56,56,56,56.0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56.0,56,56,56,56,56,56,56
500206014,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31.0,31.0,31,31,31,31,31.0,31,31,31,31,31,31,31.0,31,31,31,31.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31.0,31,31,31,31,31,31,31
500206015,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35.0,35.0,35,35,35,35,35.0,35,35,35,35,35,35,35.0,35,35,35,35.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35.0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35.0,35,35,35,35,35,35,35
500206016,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.0,37.0,37,37,37,37,37.0,37,37,37,37,37,37,37.0,37,37,37,37.0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.0,37,37,37,37,37,37,37
500206017,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23.0,23.0,23,23,23,23,23.0,23,23,23,23,23,23,23.0,23,23,23,23.0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23.0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23.0,23,23,23,23,23,23,23
500206018,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27.0,27,27,27,27,27.0,27,27,27,27,27,27,27.0,27,27,27,27.0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27,27,27,27,27,27,27
500206019,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30.0,30,30,30,30,30.0,30,30,30,30,30,30,30.0,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30
500206020,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36.0,36.0,36,36,36,36,36.0,36,36,36,36,36,36,36.0,36,36,36,36.0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36.0,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36.0,36,36,36,36,36,36,36
500206021,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12.0,12,12,12,12,12.0,12,12,12,12,12,12,12.0,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12
500206022,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30.0,30,30,30,30,30.0,30,30,30,30,30,30,30.0,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30
500206023,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25.0,25,25,25,25,25.0,25,25,25,25,25,25,25.0,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25
500206024,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38.0,38.0,38,38,38,38,38.0,38,38,38,38,38,38,38.0,38,38,38,38.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38.0,38,38,38,38,38,38,38
500206025,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88.0,88.0,88,88,88,88,88.0,88,88,88,88,88,88,88.0,88,88,88,88.0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88.0,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88.0,88,88,88,88,88,88,88
500206026,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27.0,27,27,27,27,27.0,27,27,27,27,27,27,27.0,27,27,27,27.0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27.0,27,27,27,27,27,27,27
500206027,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16.0,16,16,16,16,16.0,16,16,16,16,16,16,16.0,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16
500206028,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.0,26.0,26,26,26,26,26.0,26,26,26,26,26,26,26.0,26,26,26,26.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26.0,26,26,26,26,26,26,26
500206029,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12.0,12,12,12,12,12.0,12,12,12,12,12,12,12.0,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12
500206030,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30.0,30,30,30,30,30.0,30,30,30,30,30,30,30.0,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30.0,30,30,30,30,30,30,30
500206031,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31.0,31.0,31,31,31,31,31.0,31,31,31,31,31,31,31.0,31,31,31,31.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31.0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41.0,41,41,41,41,41,41,41
500206032,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.0,37.0,37,37,37,37,37.0,37,37,37,37,37,37,37.0,37,37,37,37.0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37.0,37,37,37,37,37,37,37,37,37,37,37,37,37,37,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47.0,47,47,47,47,47,47,47
500206033,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25.0,25,25,25,25,25.0,25,25,25,25,25,25,25.0,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25
500206034,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13.0,13,13,13,13,13.0,13,13,13,13,13,13,13.0,13,13,13,13.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13,13,13,13,13,13,13
500206035,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49.0,49.0,49,49,49,49,49.0,49,49,49,49,49,49,49.0,49,49,49,49.0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49.0,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49.0,49,49,49,49,49,49,49
500206036,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41.0,41.0,41,41,41,41,41.0,41,41,41,41,41,41,41.0,41,41,41,41.0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41.0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41.0,41,41,41,41,41,41,41
500206037,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45.0,45.0,45,45,45,45,45.0,45,45,45,45,45,45,45.0,45,45,45,45.0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45.0,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45.0,45,45,45,45,45,45,45
500206038,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40.0,40.0,40,40,40,40,40.0,40,40,40,40,40,40,40.0,40,40,40,40.0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40.0,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40.0,40,40,40,40,40,40,40
500206039,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32.0,32,32,32,32,32.0,32,32,32,32,32,32,32.0,32,32,32,32.0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32.0,32,32,32,32,32,32,32
500206040,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.0,29.0,29,29,29,29,29.0,29,29,29,29,29,29,29.0,29,29,29,29.0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29.0,29,29,29,29,29,29,29
500206041,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21.0,21.0,21,21,21,21,21.0,21,21,21,21,21,21,21.0,21,21,21,21.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21.0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21.0,21,21,21,21,21,21,21
500206042,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10,10,10,10,10.0,10,10,10,10,10,10,10.0,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10
500206043,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33.0,33.0,33,33,33,33,33.0,33,33,33,33,33,33,33.0,33,33,33,33.0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33.0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33.0,33,33,33,33,33,33,33
500206044,15,15,15,15,15,15,15,15,15,15,15,34,34,34,34,34.0,34.0,34,34,34,34,34.0,34,34,34,34,34,34,34.0,34,34,34,34.0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34.0,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34.0,34,34,34,34,34,34,34
500206046,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10,10,10,10,10.0,10,10,10,10,10,10,10.0,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10
500206047,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13.0,13,13,13,13,13.0,13,13,13,13,13,13,13.0,13,13,13,13.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13.0,13,13,13,13,13,13,13
500206048,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18.0,18,18,18,18,18.0,18,18,18,18,18,18,18.0,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18
500206049,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25.0,25,25,25,25,25.0,25,25,25,25,25,25,25.0,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25.0,25,25,25,25,25,25,25
500206050,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16.0,16,16,16,16,16.0,16,16,16,16,16,16,16.0,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16
500206051,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17.0,17.0,17,17,17,17,17.0,17,17,17,17,17,17,17.0,17,17,17,17.0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17.0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17.0,17,17,17,17,17,17,17
500206052,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20.0,20.0,20,20,20,20,20.0,20,20,20,20,20,20,20.0,20,20,20,20.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20.0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20.0,20,20,20,20,20,20,20
500206053,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18.0,18,18,18,18,18.0,18,18,18,18,18,18,18.0,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18.0,18,18,18,18,18,18,18
500206054,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15.0,15,15,15,15,15.0,15,15,15,15,15,15,15.0,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15
500206056,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15.0,15,15,15,15,15.0,15,15,15,15,15,15,15.0,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15
500206057,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15.0,15,15,15,15,15.0,15,15,15,15,15,15,15.0,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15.0,15,15,15,15,15,15,15
500206058,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10,10,10,10,10.0,10,10,10,10,10,10,10.0,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10
500206059,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16.0,16,16,16,16,16.0,16,16,16,16,16,16,16.0,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16.0,16,16,16,16,16,16,16
500206060,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10,10,10,10,10.0,10,10,10,10,10,10,10.0,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10.0,10,10,10,10,10,10,10
500206061,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12.0,12,12,12,12,12.0,12,12,12,12,12,12,12.0,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12.0,12,12,12,12,12,12,12
